Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_6573,90.0,400.0,80.0,1e-06,99.42896544698895,4598.83326495827
Run_6574,90.0,400.0,80.0,1e-05,99.4280692010346,4598.802215407965
Run_6575,90.0,400.0,80.0,0.0001,99.41912052989044,4598.391690235808
Run_6576,90.0,400.0,80.0,0.0032,99.11089005585782,4584.151322185631
Run_6577,90.0,400.0,160.0,1e-10,99.4298777794094,9197.545193619842
Run_6578,90.0,400.0,160.0,1e-09,99.4298777794094,9197.603922239225
Run_6579,90.0,400.0,160.0,1e-08,99.42987548134286,9197.67988856622
Run_6580,90.0,400.0,160.0,1e-07,99.42986628907664,9197.710853557544
Run_6581,90.0,400.0,160.0,1e-06,99.42977666448122,9197.729496086531
Run_6582,90.0,400.0,160.0,1e-05,99.42888271659342,9197.661251767591
Run_6583,90.0,400.0,160.0,0.0001,99.41993404544924,9196.85035057205
Run_6584,90.0,400.0,160.0,0.0032,99.1117012733501,9168.362475972757
Run_6585,90.0,400.0,250.0,1e-10,99.43015051394792,14371.17856136479
Run_6586,90.0,400.0,250.0,1e-09,99.43015051394792,14371.266458989485
Run_6587,90.0,400.0,250.0,1e-08,99.43014904318534,14371.315994320976
Run_6588,90.0,400.0,250.0,1e-07,99.43014021860978,14371.389340630752
Run_6589,90.0,400.0,250.0,1e-06,99.43005050209167,14371.396863614635
Run_6590,90.0,400.0,250.0,1e-05,99.42915627843593,14371.293422097402
Run_6591,90.0,400.0,250.0,0.0001,99.42020668806512,14370.042817489184
Run_6592,90.0,400.0,250.0,0.0032,99.11197455942464,14325.537368993359
Run_6593,90.0,400.0,300.0,1e-10,99.43021007983276,17245.241573157582
Run_6594,90.0,400.0,300.0,1e-09,99.43021007983276,17245.45286756976
Run_6595,90.0,400.0,300.0,1e-08,99.43021007983276,17245.465583993362
Run_6596,90.0,400.0,300.0,1e-07,99.43020027474884,17245.546181874834
Run_6597,90.0,400.0,300.0,1e-06,99.43011080335783,17245.625400135683
Run_6598,90.0,400.0,300.0,1e-05,99.42921608944786,17245.42870607417
Run_6599,90.0,400.0,300.0,0.0001,99.42026772471256,17243.920827584006
Run_6600,90.0,400.0,300.0,0.0032,99.11203142891134,17190.56082210886
Run_6601,90.0,400.0,350.0,1e-10,99.43015492623547,20119.218482166332
Run_6602,90.0,400.0,350.0,1e-09,99.43015492623547,20119.455472713402
Run_6603,90.0,400.0,350.0,1e-08,99.43015387569078,20119.48646215647
Run_6604,90.0,400.0,350.0,1e-07,99.4301444207884,20119.614755916333
Run_6605,90.0,400.0,350.0,1e-06,99.43005512448818,20119.68634122686
Run_6606,90.0,400.0,350.0,1e-05,99.4291600603966,20119.334213477025
Run_6607,90.0,400.0,350.0,0.0001,99.42021152057056,20117.522398171775
Run_6608,90.0,400.0,350.0,0.0032,99.1119806525837,20055.529939317545
Run_6609,90.0,400.0,400.0,1e-10,96.65652188871982,22349.183465021597
Run_6610,90.0,400.0,400.0,1e-09,96.65652280794646,22349.24948435458
Run_6611,90.0,400.0,400.0,1e-08,96.65652280794644,22349.908869643812
Run_6612,90.0,400.0,400.0,1e-07,96.65651361568028,22349.609649472117
Run_6613,90.0,400.0,400.0,1e-06,96.6564308852845,22350.39328514563
Run_6614,90.0,400.0,400.0,1e-05,96.65555761999563,22348.43764412853
Run_6615,90.0,400.0,400.0,0.0001,96.64686173617191,22347.748227811695
Run_6616,90.0,400.0,400.0,0.0032,96.34722143490173,22279.644890447693
Run_6617,90.0,400.0,450.0,1e-10,91.56230799040598,23817.909336732377
Run_6618,90.0,400.0,450.0,1e-09,91.56230063659304,23818.625219212907
Run_6619,90.0,400.0,450.0,1e-08,91.56230063659302,23818.700809224167
Run_6620,90.0,400.0,450.0,1e-07,91.56229246568977,23818.79597019206
Run_6621,90.0,400.0,450.0,1e-06,91.5622107566569,23819.131073131113
Run_6622,90.0,400.0,450.0,1e-05,91.56138549542484,23818.7908543106
Run_6623,90.0,400.0,450.0,0.0001,91.55314922491104,23816.297165360356
Run_6624,90.0,400.0,450.0,0.0032,91.26930838651016,23743.239481829718
Run_6625,90.0,400.0,550.0,1e-10,84.09832466277197,26737.722529771258
Run_6626,90.0,400.0,550.0,1e-09,84.09831864601593,26737.389530448276
Run_6627,90.0,400.0,550.0,1e-08,84.09831864601593,26738.834260758624
Run_6628,90.0,400.0,550.0,1e-07,84.09831196073144,26738.882772151726
Run_6629,90.0,400.0,550.0,1e-06,84.09823842260184,26739.505629938634
Run_6630,90.0,400.0,550.0,1e-05,84.09748298545244,26737.216342704018
Run_6631,90.0,400.0,550.0,0.0001,84.08990855810492,26735.99452724325
Run_6632,90.0,400.0,550.0,0.0032,83.82920920343301,26654.596984605894
Run_6633,90.0,400.0,660.0,1e-10,78.45770176509713,29932.490825622397
Run_6634,90.0,400.0,660.0,1e-09,78.45770232220416,29933.82441970292
Run_6635,90.0,400.0,660.0,1e-08,78.45770232220416,29934.585122597626
Run_6636,90.0,400.0,660.0,1e-07,78.45769118006332,29932.458087685558
Run_6637,90.0,400.0,660.0,1e-06,78.45762432721824,29932.606307321315
Run_6638,90.0,400.0,660.0,1e-05,78.45691680127447,29934.52656891551
Run_6639,90.0,400.0,660.0,0.0001,78.44985268397774,29931.272956500943
Run_6640,90.0,400.0,660.0,0.0032,78.20663646250817,29838.726888779638
Run_6641,90.0,500.0,32.0,1e-10,99.426720235969,1839.3627246320943
Run_6642,90.0,500.0,32.0,1e-09,99.426720235969,1839.4044322752693
Run_6643,90.0,500.0,32.0,1e-08,99.42671908693572,1839.431285651903
Run_6644,90.0,500.0,32.0,1e-07,99.42670989466956,1839.4485982909282
Run_6645,90.0,500.0,32.0,1e-06,99.42662141910736,1839.4645987884667
Run_6646,90.0,500.0,32.0,1e-05,99.42572632218628,1839.4599330916872
Run_6647,90.0,500.0,32.0,0.0001,99.41677765104214,1839.3057537740376
Run_6648,90.0,500.0,32.0,0.0032,99.1085552202425,1833.6160212521677
Run_6649,90.0,500.0,80.0,1e-10,99.42913090778052,4598.70008629045
Run_6650,90.0,500.0,80.0,1e-09,99.42913090778052,4598.763068541217
Run_6651,90.0,500.0,80.0,1e-08,99.42913090778052,4598.800349640875
Run_6652,90.0,500.0,80.0,1e-07,99.42912171551434,4598.823522035136
Run_6653,90.0,500.0,80.0,1e-06,99.42903438898544,4598.8333335938105
Run_6654,90.0,500.0,80.0,1e-05,99.42813814303108,4598.802461163543
Run_6655,90.0,500.0,80.0,0.0001,99.41918947188694,4598.395933526887
Run_6656,90.0,500.0,80.0,0.0032,99.11095899785433,4584.153672685218
Run_6657,90.0,500.0,160.0,1e-10,99.42991684654072,9197.564678281891
Run_6658,90.0,500.0,160.0,1e-09,99.42991684654072,9197.62712840558
Run_6659,90.0,500.0,160.0,1e-08,99.42991684654072,9197.687155822334
Run_6660,90.0,500.0,160.0,1e-07,99.42990765427454,9197.724392706654
Run_6661,90.0,500.0,160.0,1e-06,99.4298180296791,9197.748416579292
Run_6662,90.0,500.0,160.0,1e-05,99.42892178372476,9197.677633791807
Run_6663,90.0,500.0,160.0,0.0001,99.41997311258056,9196.855706631473
Run_6664,90.0,500.0,160.0,0.0032,99.11174034048142,9168.373487097999
Run_6665,90.0,500.0,250.0,1e-10,99.43019022453792,14371.207196432299
Run_6666,90.0,500.0,250.0,1e-09,99.43019022453792,14371.290981407505
Run_6667,90.0,500.0,250.0,1e-08,99.43019022453792,14371.39743925724
Run_6668,90.0,500.0,250.0,1e-07,99.43017992919977,14371.460452092606
Run_6669,90.0,500.0,250.0,1e-06,99.43009168344426,14371.470301813843
Run_6670,90.0,500.0,250.0,1e-05,99.4291959890259,14371.358224096364
Run_6671,90.0,500.0,250.0,0.0001,99.4202478694177,14370.103090051773
Run_6672,90.0,500.0,250.0,0.0032,99.1120142700146,14325.584224697737
Run_6673,90.0,500.0,300.0,1e-10,99.43026768470096,17245.426563361794
Run_6674,90.0,500.0,300.0,1e-09,99.43026768470096,17245.566054804694
Run_6675,90.0,500.0,300.0,1e-08,99.43026645906546,17245.629985799853
Run_6676,90.0,500.0,300.0,1e-07,99.430257879617,17245.691331136957
Run_6677,90.0,500.0,300.0,1e-06,99.430168408226,17245.695777769914
Run_6678,90.0,500.0,300.0,1e-05,99.429273694316,17245.573175397276
Run_6679,90.0,500.0,300.0,0.0001,99.42032410394523,17244.02172367391
Run_6680,90.0,500.0,300.0,0.0032,99.11209271068604,17190.67559247754
Run_6681,90.0,500.0,350.0,1e-10,99.43031671012056,20119.557737595715
Run_6682,90.0,500.0,350.0,1e-09,99.43031671012056,20119.718319038606
Run_6683,90.0,500.0,350.0,1e-08,99.43031671012056,20119.757434697123
Run_6684,90.0,500.0,350.0,1e-07,99.4303072552182,20119.84394773884
Run_6685,90.0,500.0,350.0,1e-06,99.430217958918,20119.913142557198
Run_6686,90.0,500.0,350.0,1e-05,99.4293228948264,20119.798881260085
Run_6687,90.0,500.0,350.0,0.0001,99.42037435500032,20117.925215719733
Run_6688,90.0,500.0,350.0,0.0032,99.11213823428994,20055.762080971384
Run_6689,90.0,500.0,400.0,1e-10,99.43034336769271,22993.576710598096
Run_6690,90.0,500.0,400.0,1e-09,99.43034428691934,22993.878738101783
Run_6691,90.0,500.0,400.0,1e-08,99.43034428691934,22993.84453821977
Run_6692,90.0,500.0,400.0,1e-07,99.43033509465316,22994.058316703926
Run_6693,90.0,500.0,400.0,1e-06,99.43024317199117,22994.033340816703
Run_6694,90.0,500.0,400.0,1e-05,99.42934232990368,22993.802565669845
Run_6695,90.0,500.0,400.0,0.0001,99.42039825489265,22991.883263824468
Run_6696,90.0,500.0,400.0,0.0032,99.11216318472697,22920.748853360117
Run_6697,90.0,500.0,450.0,1e-10,99.4302913803205,25867.623301441698
Run_6698,90.0,500.0,450.0,1e-09,99.4302921974108,25867.75783824124
Run_6699,90.0,500.0,450.0,1e-08,99.4302921974108,25867.6592224467
Run_6700,90.0,500.0,450.0,1e-07,99.43028402650754,25867.777541288066
Run_6701,90.0,500.0,450.0,1e-06,99.43019414657137,25867.749445243127
Run_6702,90.0,500.0,450.0,1e-05,99.42929534720972,25867.62150045626
Run_6703,90.0,500.0,450.0,0.0001,99.42034820810994,25865.560259795337
Run_6704,90.0,500.0,450.0,0.0032,99.11211722339588,25785.385398808357
Run_6705,90.0,500.0,550.0,1e-10,93.34785032301068,29677.979314930155
Run_6706,90.0,500.0,550.0,1e-09,93.34785099153912,29678.777322739723
Run_6707,90.0,500.0,550.0,1e-08,93.34785099153912,29676.659666037784
Run_6708,90.0,500.0,550.0,1e-07,93.34784430625464,29677.033788456494
Run_6709,90.0,500.0,550.0,1e-06,93.34775739755604,29677.98267800674
Run_6710,90.0,500.0,550.0,1e-05,93.34691505170804,29677.264305641507
Run_6711,90.0,500.0,550.0,0.0001,93.33851833436604,29676.256915567086
Run_6712,90.0,500.0,550.0,0.0032,93.049139109155,29584.540777463943
Run_6713,90.0,500.0,660.0,1e-10,86.15088204974475,32866.647887874315
Run_6714,90.0,500.0,660.0,1e-09,86.15088260685181,32869.364972568954
Run_6715,90.0,500.0,660.0,1e-08,86.15088260685178,32866.4221938638
Run_6716,90.0,500.0,660.0,1e-07,86.15087146471096,32867.784930417874
Run_6717,90.0,500.0,660.0,1e-06,86.15079346972502,32868.718869120945
Run_6718,90.0,500.0,660.0,1e-05,86.15001909093617,32867.493289112426
Run_6719,90.0,500.0,660.0,0.0001,86.14226416090699,32865.95441207813
Run_6720,90.0,500.0,660.0,0.0032,85.87519818695529,32764.575679917707
Run_6721,90.0,600.0,32.0,1e-10,99.42687305739454,1839.3817924420462
Run_6722,90.0,600.0,32.0,1e-09,99.42687305739456,1839.4064542393949
Run_6723,90.0,600.0,32.0,1e-08,99.42687190836128,1839.4314064753073
Run_6724,90.0,600.0,32.0,1e-07,99.42686271609512,1839.450568413602
Run_6725,90.0,600.0,32.0,1e-06,99.42677309149964,1839.461228426903
Run_6726,90.0,600.0,32.0,1e-05,99.42587799457856,1839.4616847953744
Run_6727,90.0,600.0,32.0,0.0001,99.41693047246768,1839.3066338600836
Run_6728,90.0,600.0,32.0,0.0032,99.10870459456822,1833.618568858054
Run_6729,90.0,600.0,80.0,1e-10,99.4291906575108,4598.70889454895
Run_6730,90.0,600.0,80.0,1e-09,99.4291906575108,4598.763867522141
Run_6731,90.0,600.0,80.0,1e-08,99.4291906575108,4598.804895655399
Run_6732,90.0,600.0,80.0,1e-07,99.42918146524462,4598.821390666195
Run_6733,90.0,600.0,80.0,1e-06,99.42909413871574,4598.842126149411
Run_6734,90.0,600.0,80.0,1e-05,99.4281978927614,4598.807710840003
Run_6735,90.0,600.0,80.0,0.0001,99.41924922161724,4598.397017596061
Run_6736,90.0,600.0,80.0,0.0032,99.11101874758462,4584.158038545301
Run_6737,90.0,600.0,160.0,1e-10,99.42994901947245,9197.576199600899
Run_6738,90.0,600.0,160.0,1e-09,99.42994901947245,9197.632618177233
Run_6739,90.0,600.0,160.0,1e-08,99.42994901947245,9197.703083966373
Run_6740,90.0,600.0,160.0,1e-07,99.4299398272062,9197.739333325108
Run_6741,90.0,600.0,160.0,1e-06,99.4298502026108,9197.74558127287
Run_6742,90.0,600.0,160.0,1e-05,99.42895625472302,9197.693310442952
Run_6743,90.0,600.0,160.0,0.0001,99.42000758357882,9196.86481931999
Run_6744,90.0,600.0,160.0,0.0032,99.11177481147968,9168.377282064203
Run_6745,90.0,600.0,250.0,1e-10,99.43021669826456,14371.261185641868
Run_6746,90.0,600.0,250.0,1e-09,99.43021669826454,14371.343853157014
Run_6747,90.0,600.0,250.0,1e-08,99.43021522750198,14371.415649924873
Run_6748,90.0,600.0,250.0,1e-07,99.43020640292642,14371.474992359315
Run_6749,90.0,600.0,250.0,1e-06,99.4301166864083,14371.497234929238
Run_6750,90.0,600.0,250.0,1e-05,99.42922246275256,14371.39785254099
Run_6751,90.0,600.0,250.0,0.0001,99.42027287238176,14370.11347956012
Run_6752,90.0,600.0,250.0,0.0032,99.11203927297866,14325.59028813066
Run_6753,90.0,600.0,300.0,1e-10,99.4302934230463,17245.503421774953
Run_6754,90.0,600.0,300.0,1e-09,99.43029342304628,17245.578401725594
Run_6755,90.0,600.0,300.0,1e-08,99.43029219741078,17245.63925106161
Run_6756,90.0,600.0,300.0,1e-07,99.43028361796236,17245.752758818748
Run_6757,90.0,600.0,300.0,1e-06,99.43019414657137,17245.774533878815
Run_6758,90.0,600.0,300.0,1e-05,99.4292994326614,17245.639597161255
Run_6759,90.0,600.0,300.0,0.0001,99.42034984229058,17244.119596273616
Run_6760,90.0,600.0,300.0,0.0032,99.11211722339588,17190.696579499305
Run_6761,90.0,600.0,350.0,1e-10,99.4303471759171,20119.712951517242
Run_6762,90.0,600.0,350.0,1e-09,99.4303471759171,20119.853079996294
Run_6763,90.0,600.0,350.0,1e-08,99.4303461253724,20119.925194828073
Run_6764,90.0,600.0,350.0,1e-07,99.43033667047004,20119.993643842907
Run_6765,90.0,600.0,350.0,1e-06,99.4302473741698,20120.025072966182
Run_6766,90.0,600.0,350.0,1e-05,99.42935231007826,20119.83360441917
Run_6767,90.0,600.0,350.0,0.0001,99.4204037702522,20118.082384642898
Run_6768,90.0,600.0,350.0,0.0032,99.11216975063122,20055.78360443272
Run_6769,90.0,600.0,400.0,1e-10,99.43038932902373,22993.822210127364
Run_6770,90.0,600.0,400.0,1e-09,99.43038105598411,22994.062148760946
Run_6771,90.0,600.0,400.0,1e-08,99.43038105598411,22994.089025842586
Run_6772,90.0,600.0,400.0,1e-07,99.43037186371797,22994.135855636247
Run_6773,90.0,600.0,400.0,1e-06,99.43028913332216,22994.22210590158
Run_6774,90.0,600.0,400.0,1e-05,99.4293882912347,22993.977900561025
Run_6775,90.0,600.0,400.0,0.0001,99.42044421622364,22991.945216660733
Run_6776,90.0,600.0,400.0,0.0032,99.11220914605792,22920.821583196535
Run_6777,90.0,600.0,450.0,1e-10,99.43040577296652,25868.01621404129
Run_6778,90.0,600.0,450.0,1e-09,99.43040659005683,25868.13021615593
Run_6779,90.0,600.0,450.0,1e-08,99.4304065900568,25868.176891108724
Run_6780,90.0,600.0,450.0,1e-07,99.43039841915356,25868.384137303266
Run_6781,90.0,600.0,450.0,1e-06,99.43030853921738,25868.318216783788
Run_6782,90.0,600.0,450.0,1e-05,99.42941791075904,25868.232207802106
Run_6783,90.0,600.0,450.0,0.0001,99.42047077165924,25865.912969082627
Run_6784,90.0,600.0,450.0,0.0032,99.11223161604192,25785.86919320755
Run_6785,90.0,600.0,550.0,1e-10,99.43037620915284,31615.900459546796
Run_6786,90.0,600.0,550.0,1e-09,99.4303768776813,31615.834200382116
Run_6787,90.0,600.0,550.0,1e-08,99.4303768776813,31616.05529443951
Run_6788,90.0,600.0,550.0,1e-07,99.43036350711228,31616.237828503185
Run_6789,90.0,600.0,550.0,1e-06,99.43027659841368,31616.13290218978
Run_6790,90.0,600.0,550.0,1e-05,99.42938077028964,31615.883246255475
Run_6791,90.0,600.0,550.0,0.0001,99.42042917433348,31612.96966266985
Run_6792,90.0,600.0,550.0,0.0032,99.11219744681004,31515.627243449897
Run_6793,90.0,600.0,660.0,1e-10,93.81831284689592,35791.39757808591
Run_6794,90.0,600.0,660.0,1e-09,93.818313404003,35791.93944727548
Run_6795,90.0,600.0,660.0,1e-08,93.81831340400298,35790.95465846404
Run_6796,90.0,600.0,660.0,1e-07,93.81830226186216,35793.359498436694
Run_6797,90.0,600.0,660.0,1e-06,93.8182186958058,35794.48042360672
Run_6798,90.0,600.0,660.0,1e-05,93.81737189310148,35793.151200416454
Run_6799,90.0,600.0,660.0,0.0001,93.80893172141016,35790.646048143164
Run_6800,90.0,600.0,660.0,0.0032,93.51809398996232,35680.4741767818
Run_6801,90.0,800.0,32.0,1e-10,99.4271442292474,1839.397866041393
Run_6802,90.0,800.0,32.0,1e-09,99.42714422924742,1839.410400282705
Run_6803,90.0,800.0,32.0,1e-08,99.42714308021414,1839.4362304832387
Run_6804,90.0,800.0,32.0,1e-07,99.42713388794792,1839.4595515410076
Run_6805,90.0,800.0,32.0,1e-06,99.4270442633525,1839.4793965024396
Run_6806,90.0,800.0,32.0,1e-05,99.4261503154647,1839.4651456420183
Run_6807,90.0,800.0,32.0,0.0001,99.41720164432051,1839.3098321392124
Run_6808,90.0,800.0,32.0,0.0032,99.10898036255416,1833.6236689397033
Run_6809,90.0,800.0,80.0,1e-10,99.42930096470518,4598.721189431526
Run_6810,90.0,800.0,80.0,1e-09,99.42930096470522,4598.773450344574
Run_6811,90.0,800.0,80.0,1e-08,99.4292963685721,4598.8109484902525
Run_6812,90.0,800.0,80.0,1e-07,99.4292871763059,4598.825721747998
Run_6813,90.0,800.0,80.0,1e-06,99.429199849777,4598.845083678733
Run_6814,90.0,800.0,80.0,1e-05,99.42830360382268,4598.817453903638
Run_6815,90.0,800.0,80.0,0.0001,99.4193549326785,4598.405776453739
Run_6816,90.0,800.0,80.0,0.0032,99.11112445864588,4584.162309827313
Run_6817,90.0,800.0,160.0,1e-10,99.43000647113617,9197.59713574842
Run_6818,90.0,800.0,160.0,1e-09,99.43000647113617,9197.653225279435
Run_6819,90.0,800.0,160.0,1e-08,99.4300041730696,9197.717436853218
Run_6820,90.0,800.0,160.0,1e-07,99.4299949808034,9197.752341790285
Run_6821,90.0,800.0,160.0,1e-06,99.42990535620798,9197.76447684357
Run_6822,90.0,800.0,160.0,1e-05,99.4290114083202,9197.701250925786
Run_6823,90.0,800.0,160.0,0.0001,99.420062737176,9196.87436467001
Run_6824,90.0,800.0,160.0,0.0032,99.1118299650769,9168.38853705698
Run_6825,90.0,800.0,250.0,1e-10,99.43025493809196,14371.298856106949
Run_6826,90.0,800.0,250.0,1e-09,99.43025493809196,14371.393720797914
Run_6827,90.0,800.0,250.0,1e-08,99.43025493809196,14371.441382834215
Run_6828,90.0,800.0,250.0,1e-07,99.4302461135164,14371.493789848144
Run_6829,90.0,800.0,250.0,1e-06,99.43015639699829,14371.513487023021
Run_6830,90.0,800.0,250.0,1e-05,99.42926070257994,14371.421868819752
Run_6831,90.0,800.0,250.0,0.0001,99.42031258297172,14370.125998498297
Run_6832,90.0,800.0,250.0,0.0032,99.11207898356864,14325.623564606542
Run_6833,90.0,800.0,300.0,1e-10,99.4303289664756,17245.527486895597
Run_6834,90.0,800.0,300.0,1e-09,99.4303289664756,17245.671991382875
Run_6835,90.0,800.0,300.0,1e-08,99.4303277408401,17245.73038215458
Run_6836,90.0,800.0,300.0,1e-07,99.43031916139168,17245.79816940806
Run_6837,90.0,800.0,300.0,1e-06,99.43022969000066,17245.79765634776
Run_6838,90.0,800.0,300.0,1e-05,99.42933375045516,17245.687886844884
Run_6839,90.0,800.0,300.0,0.0001,99.4203853857199,17244.14868103125
Run_6840,90.0,800.0,300.0,0.0032,99.11215399246068,17190.73709620682
Run_6841,90.0,800.0,350.0,1e-10,99.4303807933478,20119.796249136132
Run_6842,90.0,800.0,350.0,1e-09,99.4303807933478,20119.942197300083
Run_6843,90.0,800.0,350.0,1e-08,99.43037974280308,20119.9606355595
Run_6844,90.0,800.0,350.0,1e-07,99.4303702879007,20120.0587574102
Run_6845,90.0,800.0,350.0,1e-06,99.4302809916005,20120.073493346215
Run_6846,90.0,800.0,350.0,1e-05,99.42938592750892,20119.959844994803
Run_6847,90.0,800.0,350.0,0.0001,99.42043738768284,20118.165397800287
Run_6848,90.0,800.0,350.0,0.0032,99.11220126697243,20055.817396783936
Run_6849,90.0,800.0,400.0,1e-10,99.43041690582233,22993.99605800396
Run_6850,90.0,800.0,400.0,1e-09,99.43041782504896,22994.159269050127
Run_6851,90.0,800.0,400.0,1e-08,99.4304178250489,22994.264810348155
Run_6852,90.0,800.0,400.0,1e-07,99.43040863278274,22994.350907689113
Run_6853,90.0,800.0,400.0,1e-06,99.43031671012074,22994.35255853578
Run_6854,90.0,800.0,400.0,1e-05,99.4294250602995,22994.16190087279
Run_6855,90.0,800.0,400.0,0.0001,99.42047179302224,22992.1167594764
Run_6856,90.0,800.0,400.0,0.0032,99.11224591512271,22920.90844067757
Run_6857,90.0,800.0,450.0,1e-10,99.43044662748297,25868.223622622427
Run_6858,90.0,800.0,450.0,1e-09,99.43044744457326,25868.422842615448
Run_6859,90.0,800.0,450.0,1e-08,99.43044744457326,25868.47042398229
Run_6860,90.0,800.0,450.0,1e-07,99.43043927367002,25868.552146731934
Run_6861,90.0,800.0,450.0,1e-06,99.43034939373383,25868.564947206454
Run_6862,90.0,800.0,450.0,1e-05,99.4294505943722,25868.39163450574
Run_6863,90.0,800.0,450.0,0.0001,99.4205034552724,25866.11792932055
Run_6864,90.0,800.0,450.0,0.0032,99.11227247055832,25785.988834103155
Run_6865,90.0,800.0,550.0,1e-10,99.43048985898947,31616.39487929036
Run_6866,90.0,800.0,550.0,1e-09,99.43049052751792,31616.66920019843
Run_6867,90.0,800.0,550.0,1e-08,99.43049052751792,31616.794316403975
Run_6868,90.0,800.0,550.0,1e-07,99.43047715694892,31616.885718980233
Run_6869,90.0,800.0,550.0,1e-06,99.43039024825032,31616.95060839028
Run_6870,90.0,800.0,550.0,1e-05,99.42949442012626,31616.67089936313
Run_6871,90.0,800.0,550.0,0.0001,99.42054282417013,31613.931300513985
Run_6872,90.0,800.0,550.0,0.0032,99.11231109664664,31516.030353800747
Run_6873,90.0,800.0,660.0,1e-10,99.43050891205044,37939.62757944834
Run_6874,90.0,800.0,660.0,1e-09,99.43050946915749,37939.548293104075
Run_6875,90.0,800.0,660.0,1e-08,99.43050946915749,37939.81525221111
Run_6876,90.0,800.0,660.0,1e-07,99.43049832701666,37939.85872722586
Run_6877,90.0,800.0,660.0,1e-06,99.43040918988989,37940.08266399523
Run_6878,90.0,800.0,660.0,1e-05,99.42951781862214,37939.56405832633
Run_6879,90.0,800.0,660.0,0.0001,99.42056510845192,37936.231692171874
Run_6880,90.0,800.0,660.0,0.0032,99.11233449514256,37818.78288190655
Run_6881,90.0,900.0,32.0,1e-10,99.4272683248411,1839.4029496121289
Run_6882,90.0,900.0,32.0,1e-09,99.4272683248411,1839.4120105510715
Run_6883,90.0,900.0,32.0,1e-08,99.4272671758078,1839.4380980910817
Run_6884,90.0,900.0,32.0,1e-07,99.42725798354162,1839.4654224616438
Run_6885,90.0,900.0,32.0,1e-06,99.42716835894618,1839.4816151127513
Run_6886,90.0,900.0,32.0,1e-05,99.42627441105836,1839.4667934784998
Run_6887,90.0,900.0,32.0,0.0001,99.41732573991422,1839.3115118593225
Run_6888,90.0,900.0,32.0,0.0032,99.10909526588158,1833.625800496831
Run_6889,90.0,900.0,80.0,1e-10,99.42934692603622,4598.725607580378
Run_6890,90.0,900.0,80.0,1e-09,99.42934692603622,4598.77374862508
Run_6891,90.0,900.0,80.0,1e-08,99.42934692603622,4598.813209618869
Run_6892,90.0,900.0,80.0,1e-07,99.42933773377,4598.8273450344595
Run_6893,90.0,900.0,80.0,1e-06,99.4292504072411,4598.851430599017
Run_6894,90.0,900.0,80.0,1e-05,99.42835416128678,4598.819497810645
Run_6895,90.0,900.0,80.0,0.0001,99.4194054901426,4598.408850151682
Run_6896,90.0,900.0,80.0,0.0032,99.11117501610998,4584.163760251778
Run_6897,90.0,900.0,160.0,1e-10,99.4300317498682,9197.604081994437
Run_6898,90.0,900.0,160.0,1e-09,99.4300317498682,9197.658416716078
Run_6899,90.0,900.0,160.0,1e-08,99.43002945180166,9197.720345499836
Run_6900,90.0,900.0,160.0,1e-07,99.43002025953544,9197.750568559548
Run_6901,90.0,900.0,160.0,1e-06,99.42993063494002,9197.768066969176
Run_6902,90.0,900.0,160.0,1e-05,99.42903668705225,9197.705689903116
Run_6903,90.0,900.0,160.0,0.0001,99.42008801590808,9196.883201299046
Run_6904,90.0,900.0,160.0,0.0032,99.11185524380892,9168.390558344268
Run_6905,90.0,900.0,250.0,1e-10,99.43027258724308,14371.305646484747
Run_6906,90.0,900.0,250.0,1e-09,99.43027258724308,14371.407744251328
Run_6907,90.0,900.0,250.0,1e-08,99.43027111648048,14371.448327207116
Run_6908,90.0,900.0,250.0,1e-07,99.43026229190492,14371.504907705223
Run_6909,90.0,900.0,250.0,1e-06,99.4301725753868,14371.536245195199
Run_6910,90.0,900.0,250.0,1e-05,99.42927835173106,14371.422623108498
Run_6911,90.0,900.0,250.0,0.0001,99.42032876136024,14370.134725113447
Run_6912,90.0,900.0,250.0,0.0032,99.11209516195716,14325.627425262126
Run_6913,90.0,900.0,300.0,1e-10,99.43034367410152,17245.57023445098
Run_6914,90.0,900.0,300.0,1e-09,99.43034367410152,17245.685789771116
Run_6915,90.0,900.0,300.0,1e-08,99.43034244846604,17245.743095886322
Run_6916,90.0,900.0,300.0,1e-07,99.43033264338209,17245.80612297807
Run_6917,90.0,900.0,300.0,1e-06,99.4302431719911,17245.849139738133
Run_6918,90.0,900.0,300.0,1e-05,99.42934845808112,17245.690974343117
Run_6919,90.0,900.0,300.0,0.0001,99.4204000933458,17244.17336752469
Run_6920,90.0,900.0,300.0,0.0032,99.1121662488156,17190.739655587404
Run_6921,90.0,900.0,350.0,1e-10,99.4303933998843,20119.800353283223
Run_6922,90.0,900.0,350.0,1e-09,99.4303933998843,20119.9215926931
Run_6923,90.0,900.0,350.0,1e-08,99.43039234933958,20120.040423906994
Run_6924,90.0,900.0,350.0,1e-07,99.43038394498193,20120.089318501556
Run_6925,90.0,900.0,350.0,1e-06,99.4302946486817,20120.08746164779
Run_6926,90.0,900.0,350.0,1e-05,99.42939958459014,20119.980296891143
Run_6927,90.0,900.0,350.0,0.0001,99.42045104476404,20118.175224605904
Run_6928,90.0,900.0,350.0,0.0032,99.11221177241951,20055.864863608007
